FunID1,FunID2,Type
1042184,9218164,MT3
17292849,21947196,MT3
5878985,17292849,MT3
7504901,8966034,MT3
7504901,23118425,MT3
7504901,12985350,MT3
7504901,8523633,MT3
7504901,8446876,MT3
8966034,9737790,MT3
9737790,16820041,MT3
9737790,20869815,MT3
9737790,16250771,MT3
9737790,18804133,MT3
2911006,9737790,MT3
9737790,12985350,MT3
2499053,9737790,MT3
9024096,9737790,MT3
9737790,12568442,MT3
9737790,16556717,MT3
9737790,18396375,MT3
765071,9737790,MT3
9737790,23668213,MT3
9737790,16226357,MT3
16288270,18028121,MT3
18028121,18292115,MT3
16167361,18028121,MT3
15678668,18028121,MT3
18028121,20869815,MT3
4629672,18028121,MT3
18028121,23118425,MT3
2396214,18028121,MT3
15087907,18028121,MT3
16250771,18028121,MT3
18028121,19523689,MT3
16864880,18028121,MT3
12553787,18028121,MT3
10742462,18028121,MT3
9796161,18028121,MT3
2440033,18028121,MT3
4852691,18028121,MT3
18028121,18599251,MT3
16298029,18028121,MT3
15861394,18028121,MT3
4569312,18028121,MT3
7044685,18028121,MT3
2911006,18028121,MT3
6863593,18028121,MT3
1785987,18028121,MT3
14175532,18028121,MT3
4798331,18028121,MT3
10977091,18028121,MT3
9024096,18028121,MT3
10671991,18028121,MT3
5442020,18028121,MT3
14473711,18028121,MT3
12568442,18028121,MT3
3633154,18028121,MT3
18028121,22545244,MT3
2329054,18028121,MT3
16226357,18028121,MT3
10205542,18028121,MT3
3257108,18028121,MT3
18028121,20761751,MT3
14616047,17808515,MT3
7346958,14616047,MT3
9792904,14616047,MT3
14616047,15894276,MT3
14616047,17420328,MT3
14616047,16076390,MT3
10249398,14616047,MT3
10445018,14616047,MT3
14616047,22262998,MT3
3945916,14616047,MT3
14616047,19934218,MT3
14616047,22810500,MT3
7317602,14616047,MT3
14616047,17815062,MT3
14616047,14785308,MT3
6756635,14616047,MT3
4223265,14616047,MT3
6168445,14616047,MT3
3608108,14616047,MT3
7680527,14616047,MT3
14616047,16209101,MT3
2141749,14616047,MT3
4938100,14616047,MT3
14616047,18471152,MT3
607094,14616047,MT3
3647667,14616047,MT3
14616047,19674840,MT3
8966034,16288270,MT3
8966034,16820041,MT3
8966034,14878300,MT3
8966034,16167361,MT3
8966034,20869815,MT3
8966034,13949581,MT3
8966034,16864880,MT3
2440033,8966034,MT3
8966034,16298029,MT3
7044685,8966034,MT3
6863593,8966034,MT3
8966034,19121580,MT3
8966034,14175532,MT3
8966034,20991673,MT3
8966034,10977091,MT3
8966034,9024096,MT3
5610546,8966034,MT3
5623479,8966034,MT3
8966034,11939185,MT3
8966034,16556717,MT3
8966034,18396375,MT3
3633154,8966034,MT3
8966034,14960576,MT3
3220986,8966034,MT3
8966034,19471650,MT3
10173088,20708362,MT3
15821341,20708362,MT3
14691829,20708362,MT3
13284020,20708362,MT3
17347450,20708362,MT3
17347452,20708362,MT3
19578818,20708362,MT3
7386971,16288270,MT3
7386971,18144642,MT3
7386971,13481042,MT3
7386971,22142748,MT3
7386971,20869815,MT3
7386971,15340278,MT3
7386971,13940356,MT3
7386971,19169483,MT3
7008364,7386971,MT3
7386971,13949581,MT3
3637605,7386971,MT3
7386971,8416636,MT3
7386971,15968019,MT3
7386971,13848422,MT3
7386971,22900234,MT3
7386971,12962189,MT3
7386971,10173088,MT3
6633988,7386971,MT3
7386971,17325960,MT3
6596328,7386971,MT3
7386971,8696200,MT3
7386971,16023045,MT3
7386971,19121580,MT3
7386971,20991673,MT3
4056444,7386971,MT3
7386971,21405565,MT3
7386971,15856337,MT3
7386971,15402323,MT3
4364579,7386971,MT3
3932179,7386971,MT3
7386971,8639730,MT3
937612,7386971,MT3
7386971,9024096,MT3
7386971,10671991,MT3
5610546,7386971,MT3
7386971,7911674,MT3
7386971,8372919,MT3
7386971,20103134,MT3
7386971,13826406,MT3
1172494,16288270,MT3
1172494,13569337,MT3
1172494,15896100,MT3
1172494,4629672,MT3
1172494,4531653,MT3
1172494,14303294,MT3
1172494,11418746,MT3
1172494,2396214,MT3
1172494,20591617,MT3
1172494,8143340,MT3
1172494,16250771,MT3
1172494,8416636,MT3
1172494,19905565,MT3
1172494,13848422,MT3
1172494,16301846,MT3
1172494,10715601,MT3
1172494,12962189,MT3
1172494,9796161,MT3
1172494,6633988,MT3
1172494,14691829,MT3
1172494,3756429,MT3
1172494,4361391,MT3
1172494,12754505,MT3
1172494,22739188,MT3
1172494,13284020,MT3
1172494,17347450,MT3
1172494,7044685,MT3
1172494,12985350,MT3
1172494,2499053,MT3
1172494,10174077,MT3
1172494,17347452,MT3
1172494,1785987,MT3
1172494,10539421,MT3
1172494,6297832,MT3
1172494,22991275,MT3
1172494,13337915,MT3
1172494,4798331,MT3
1172494,22991277,MT3
1172494,17231051,MT3
1172494,5610546,MT3
1172494,5623479,MT3
1172494,16099225,MT3
1172494,12568442,MT3
1172494,18396375,MT3
1172494,20492749,MT3
1172494,14567939,MT3
1172494,8320377,MT3
1172494,3345991,MT3
1172494,5942289,MT3
1172494,13376846,MT3
1172494,19471650,MT3
13946197,19040459,MT3
16288270,18292115,MT3
16288270,16603670,MT3
16288270,20869815,MT3
4629672,16288270,MT3
16288270,23118425,MT3
1919602,16288270,MT3
2396214,16288270,MT3
15471169,16288270,MT3
13949581,16288270,MT3
8416636,16288270,MT3
12553787,16288270,MT3
13848422,16288270,MT3
16288270,16301846,MT3
12962189,16288270,MT3
9796161,16288270,MT3
5373841,16288270,MT3
6633988,16288270,MT3
16288270,19662493,MT3
7044685,16288270,MT3
16023045,16288270,MT3
4959517,16288270,MT3
6863593,16288270,MT3
2499053,16288270,MT3
16288270,19121580,MT3
12174403,16288270,MT3
15856337,16288270,MT3
13337915,16288270,MT3
6381991,16288270,MT3
13771944,16288270,MT3
4798331,16288270,MT3
9024096,16288270,MT3
10671991,16288270,MT3
16288270,23191460,MT3
10095870,16288270,MT3
16288270,18396375,MT3
14960576,16288270,MT3
3257108,16288270,MT3
16288270,20492749,MT3
5942289,16288270,MT3
1235538,22281203,MT3
3962795,20267318,MT3
19169483,20267318,MT3
10298327,20267318,MT3
8416636,20267318,MT3
13848422,20267318,MT3
6633988,20267318,MT3
8696200,20267318,MT3
15982225,20267318,MT3
13771944,20267318,MT3
4798331,20267318,MT3
20267318,23191460,MT3
5623479,20267318,MT3
14567939,20267318,MT3
13873860,22200790,MT3
6778220,13873860,MT3
8801417,13873860,MT3
13873860,16116214,MT3
9371421,15088608,MT3
9371421,20591617,MT3
9371421,10715601,MT3
9371421,14957786,MT3
9371421,10205542,MT3
6886408,7511780,MT3
6886408,16419225,MT3
6886408,22479286,MT3
6886408,16502662,MT3
6886408,21946945,MT3
6886408,15821341,MT3
6886408,12096098,MT3
6886408,8696200,MT3
6886408,14370985,MT3
6886408,9728028,MT3
6886408,7893892,MT3
6886408,8258096,MT3
6886408,21266476,MT3
6886408,15912858,MT3
6886408,18724574,MT3
6886408,14350198,MT3
978930,18292115,MT3
18292115,18828007,MT3
18292115,23118425,MT3
14303294,18292115,MT3
1919602,18292115,MT3
15471169,18292115,MT3
12493156,18292115,MT3
16164368,18292115,MT3
18292115,20591617,MT3
12553787,18292115,MT3
10742462,18292115,MT3
18292115,19905565,MT3
16301846,18292115,MT3
12962189,18292115,MT3
9526428,18292115,MT3
5373841,18292115,MT3
3756429,18292115,MT3
18292115,18820147,MT3
3514286,18292115,MT3
9100840,18292115,MT3
15861394,18292115,MT3
18292115,18804133,MT3
17347450,18292115,MT3
6753786,18292115,MT3
12985350,18292115,MT3
18292115,18451906,MT3
17347452,18292115,MT3
4798331,18292115,MT3
17444336,18292115,MT3
17231051,18292115,MT3
18292115,23191460,MT3
5610546,18292115,MT3
16556717,18292115,MT3
18292115,18396375,MT3
18292115,23668213,MT3
14960576,18292115,MT3
10205542,18292115,MT3
18241505,18292115,MT3
13506128,18292115,MT3
18292115,20492749,MT3
18292115,18828006,MT3
16324555,18292115,MT3
3220986,18292115,MT3
18292115,19471650,MT3
4629671,18292115,MT3
2453715,22142748,MT3
2453715,15144864,MT3
2453715,8696200,MT3
2453715,8848809,MT3
2453715,16466743,MT3
2453715,16338011,MT3
2453715,8164056,MT3
2453715,8258096,MT3
14878300,16603670,MT3
16603670,23118425,MT3
15088608,16603670,MT3
15087907,16603670,MT3
16250771,16603670,MT3
8416636,16603670,MT3
13848422,16603670,MT3
2440033,16603670,MT3
6633988,16603670,MT3
4852691,16603670,MT3
2911006,16603670,MT3
6863593,16603670,MT3
2499053,16603670,MT3
16603670,19121580,MT3
16603670,20991673,MT3
4798331,16603670,MT3
5551393,16603670,MT3
5610546,16603670,MT3
5623479,16603670,MT3
11939185,16603670,MT3
12568442,16603670,MT3
16556717,16603670,MT3
16603670,18396375,MT3
3633154,16603670,MT3
765071,16603670,MT3
14960576,16603670,MT3
3257108,16603670,MT3
16603670,19471650,MT3
13024538,17827456,MT3
14832930,17827456,MT3
3567576,17827456,MT3
17827456,20221124,MT3
7634979,17827456,MT3
16167361,16820041,MT3
16820041,18828007,MT3
16820041,18144642,MT3
13481042,16820041,MT3
4629672,16820041,MT3
14849002,16820041,MT3
1919602,16820041,MT3
10318835,16820041,MT3
16250771,16820041,MT3
16820041,16864880,MT3
3362080,16820041,MT3
10742462,16820041,MT3
12962189,16820041,MT3
9013668,16820041,MT3
10193598,16820041,MT3
5373841,16820041,MT3
14945924,16820041,MT3
15861394,16820041,MT3
16820041,18804133,MT3
16023045,16820041,MT3
6753786,16820041,MT3
2911006,16820041,MT3
16820041,19782619,MT3
16820041,19121580,MT3
12174403,16820041,MT3
2279291,16820041,MT3
14175532,16820041,MT3
16466743,16820041,MT3
16820041,20991673,MT3
14053882,16820041,MT3
13771944,16820041,MT3
2603514,16820041,MT3
6190355,16820041,MT3
3788557,16820041,MT3
5272426,16820041,MT3
9024096,16820041,MT3
5610546,16820041,MT3
5623479,16820041,MT3
11939185,16820041,MT3
12568442,16820041,MT3
1042184,16820041,MT3
765071,16820041,MT3
16820041,23668213,MT3
16226357,16820041,MT3
14960576,16820041,MT3
3257108,16820041,MT3
10178931,16820041,MT3
16820041,20492749,MT3
10350952,16820041,MT3
16820041,18828006,MT3
16820041,19471650,MT3
14288306,20869815,MT3
14288306,19169483,MT3
8696200,14288306,MT3
14288306,19662493,MT3
14288306,15402323,MT3
4364579,14288306,MT3
14288306,19578818,MT3
14288306,22991277,MT3
9024096,14288306,MT3
14288306,23191460,MT3
11939185,14288306,MT3
12568442,14288306,MT3
1042184,14288306,MT3
14288306,17486397,MT3
14288306,14567939,MT3
978930,19905565,MT3
978930,18820147,MT3
978930,18451906,MT3
978930,4798331,MT3
978930,16556717,MT3
978930,7561955,MT3
765071,978930,MT3
978930,20761751,MT3
4648562,14878300,MT3
11418746,14878300,MT3
14878300,23205763,MT3
14878300,15087907,MT3
14878300,18628318,MT3
4852691,14878300,MT3
14878300,18599251,MT3
6166363,14878300,MT3
14878300,17335375,MT3
13981689,14878300,MT3
2911006,14878300,MT3
6863593,14878300,MT3
12985350,14878300,MT3
14878300,16030263,MT3
14878300,23290018,MT3
14878300,20991673,MT3
14284458,14878300,MT3
14878300,18396375,MT3
3633154,14878300,MT3
4531654,14878300,MT3
438652,4487026,MT3
438652,17111859,MT3
438652,16338011,MT3
438652,20834960,MT3
438652,16226357,MT3
5910211,17726029,MT3
3637605,14820646,MT3
14820646,22900234,MT3
13826406,14820646,MT3
16167361,20869815,MT3
11418746,16167361,MT3
15087907,16167361,MT3
16167361,16250771,MT3
16167361,16864880,MT3
4852691,16167361,MT3
16023045,16167361,MT3
2911006,16167361,MT3
6863593,16167361,MT3
12985350,16167361,MT3
12174403,16167361,MT3
16030263,16167361,MT3
16167361,23290018,MT3
9024096,16167361,MT3
12568442,16167361,MT3
16167361,18396375,MT3
3633154,16167361,MT3
765071,16167361,MT3
3257108,16167361,MT3
8320377,16167361,MT3
17808515,18828007,MT3
15018553,18828007,MT3
7346958,18828007,MT3
9792904,18828007,MT3
15894276,18828007,MT3
18828007,21413102,MT3
17420328,18828007,MT3
16076390,18828007,MT3
10249398,18828007,MT3
3818339,18828007,MT3
16250771,18828007,MT3
10445018,18828007,MT3
18828007,22262998,MT3
10742462,18828007,MT3
18828007,19905565,MT3
18828007,19934218,MT3
18828007,22810500,MT3
7317602,18828007,MT3
17815062,18828007,MT3
13994043,18828007,MT3
14785308,18828007,MT3
18828007,19869683,MT3
6756635,18828007,MT3
4223265,18828007,MT3
18828007,19660641,MT3
14945924,18828007,MT3
15861394,18828007,MT3
6168445,18828007,MT3
18828007,21902615,MT3
3608108,18828007,MT3
7680527,18828007,MT3
16209101,18828007,MT3
14624541,18828007,MT3
2141749,18828007,MT3
4938100,18828007,MT3
3000477,18828007,MT3
18471152,18828007,MT3
14957786,18828007,MT3
607094,18828007,MT3
3647667,18828007,MT3
14960576,18828007,MT3
18828007,19674840,MT3
6146146,18828007,MT3
4629671,18828007,MT3
18828007,20761751,MT3
6753786,18144642,MT3
18144642,21264253,MT3
13771944,18144642,MT3
3962795,4648562,MT3
4648562,23205763,MT3
4648562,8143340,MT3
4648562,16864880,MT3
4648562,22899260,MT3
4648562,13617295,MT3
4648562,16301846,MT3
4648562,9099457,MT3
4361391,4648562,MT3
4648562,12754505,MT3
4648562,16298029,MT3
4648562,22739188,MT3
2499053,4648562,MT3
4648562,10539421,MT3
4648562,6381991,MT3
4648562,10977091,MT3
4648562,22991277,MT3
4648562,10671991,MT3
4648562,10277293,MT3
4648562,13952259,MT3
4648562,22899270,MT3
3633154,4648562,MT3
4648562,5942289,MT3
2530584,4648562,MT3
8446877,17808515,MT3
13433285,17808515,MT3
7330695,17808515,MT3
17808515,19515832,MT3
12568442,17808515,MT3
8446876,17808515,MT3
17808515,18828006,MT3
491838,22200790,MT3
2278820,22200790,MT3
8801417,22200790,MT3
14975464,22200790,MT3
16116214,22200790,MT3
9383862,22142748,MT3
9383862,10742462,MT3
9383862,22900234,MT3
9383862,15861394,MT3
9383862,21264253,MT3
9383862,16466743,MT3
9383862,15402323,MT3
4364579,9383862,MT3
9383862,10205542,MT3
9383862,13826406,MT3
3962795,15018553,MT3
15018553,21413102,MT3
5620793,15018553,MT3
5620792,15018553,MT3
15018553,16864880,MT3
8416636,15018553,MT3
3945916,15018553,MT3
13233448,15018553,MT3
3076854,15018553,MT3
9099457,15018553,MT3
10174077,15018553,MT3
7330695,15018553,MT3
9024096,15018553,MT3
10106969,15018553,MT3
5442020,15018553,MT3
15018553,18828006,MT3
16419225,21978987,MT3
16502662,21978987,MT3
17347450,21978987,MT3
8848809,21978987,MT3
21978987,23429413,MT3
17347452,21978987,MT3
21264253,21978987,MT3
7634979,21978987,MT3
3067994,21978987,MT3
6190355,21978987,MT3
16338011,21978987,MT3
1042184,21978987,MT3
21978987,22965182,MT3
18724574,21978987,MT3
21978987,22924617,MT3
21978987,23087894,MT3
13949581,15678668,MT3
12553787,15678668,MT3
10742462,15678668,MT3
15678668,19905565,MT3
14945924,15678668,MT3
15678668,15861394,MT3
9725104,15678668,MT3
10205542,15678668,MT3
15678668,22617428,MT3
15678668,20761751,MT3
7346958,8446877,MT3
7346958,13433285,MT3
7330695,7346958,MT3
7346958,19515832,MT3
7346958,12568442,MT3
7346958,8446876,MT3
7346958,18828006,MT3
13481042,23118425,MT3
13481042,15088608,MT3
1959933,13481042,MT3
13481042,15144864,MT3
13481042,16466743,MT3
13481042,17111859,MT3
13481042,13771944,MT3
13481042,20834960,MT3
105319,4487026,MT3
105319,17111859,MT3
105319,16338011,MT3
105319,20834960,MT3
105319,16226357,MT3
7273182,17426486,MT3
7273182,19868415,MT3
7273182,18229421,MT3
7273182,17111859,MT3
2210700,7273182,MT3
7273182,20834960,MT3
7273182,16226357,MT3
7273182,10927077,MT3
13569337,23118425,MT3
3962795,13569337,MT3
1919602,13569337,MT3
13569337,19169483,MT3
13569337,16250771,MT3
13569337,16864880,MT3
12553787,13569337,MT3
13569337,15144864,MT3
13569337,14691829,MT3
9099457,13569337,MT3
13284020,13569337,MT3
13569337,18804133,MT3
2911006,13569337,MT3
13569337,20991673,MT3
13569337,22991277,MT3
12568442,13569337,MT3
13569337,23668213,MT3
10205542,13569337,MT3
13569337,18241505,MT3
13569337,14567939,MT3
13569337,13826406,MT3
13376846,13569337,MT3
13569337,20761751,MT3
14303294,15896100,MT3
15896100,15968019,MT3
15896100,18820147,MT3
11159237,15896100,MT3
3000477,15896100,MT3
1741919,7511780,MT3
7511780,7791429,MT3
4487026,7511780,MT3
7511780,14419083,MT3
7511780,7996909,MT3
1959933,7511780,MT3
3772396,7511780,MT3
7511780,15144864,MT3
7511780,14483567,MT3
7511780,19050843,MT3
6190356,7511780,MT3
6109982,7511780,MT3
6326517,7511780,MT3
7511780,11046598,MT3
7511780,16466743,MT3
5600261,7511780,MT3
7511780,11986407,MT3
7511780,19621772,MT3
8446877,9792904,MT3
9792904,13433285,MT3
7330695,9792904,MT3
9792904,19515832,MT3
9792904,12568442,MT3
8446876,9792904,MT3
9792904,18828006,MT3
8446877,15894276,MT3
13433285,15894276,MT3
7330695,15894276,MT3
15894276,19515832,MT3
12568442,15894276,MT3
8446876,15894276,MT3
15894276,18828006,MT3
1741919,22142748,MT3
16419225,22142748,MT3
7791429,22142748,MT3
22142748,22479286,MT3
18115314,22142748,MT3
21648497,22142748,MT3
16164368,22142748,MT3
15536899,22142748,MT3
4116791,22142748,MT3
11910132,22142748,MT3
22142748,22899260,MT3
16502662,22142748,MT3
9561059,22142748,MT3
11893997,22142748,MT3
14691829,22142748,MT3
17325960,22142748,MT3
12096098,22142748,MT3
14832930,22142748,MT3
6258282,22142748,MT3
3514286,22142748,MT3
22142748,22919892,MT3
9100840,22142748,MT3
13284020,22142748,MT3
8848809,22142748,MT3
15759378,22142748,MT3
11108280,22142748,MT3
20110295,22142748,MT3
16466743,22142748,MT3
2913081,22142748,MT3
15856337,22142748,MT3
18673631,22142748,MT3
4798331,22142748,MT3
11270196,22142748,MT3
8639730,22142748,MT3
19578818,22142748,MT3
21544322,22142748,MT3
8164056,22142748,MT3
22142748,22899270,MT3
12202844,22142748,MT3
13506128,22142748,MT3
18724574,22142748,MT3
22142748,22617428,MT3
16324555,22142748,MT3
19471650,22142748,MT3
341023,19169483,MT3
341023,7008364,MT3
341023,13024538,MT3
341023,3109682,MT3
341023,3567576,MT3
341023,20221124,MT3
1741919,4487026,MT3
1741919,13024538,MT3
1741919,8696200,MT3
1741919,13703886,MT3
1741919,17180286,MT3
1741919,8164056,MT3
1741919,21266476,MT3
11418746,20869815,MT3
20869815,21413102,MT3
2396214,20869815,MT3
16250771,20869815,MT3
16864880,20869815,MT3
2440033,20869815,MT3
17325960,20869815,MT3
12754505,20869815,MT3
19662493,20869815,MT3
7044685,20869815,MT3
16023045,20869815,MT3
15982225,20869815,MT3
6863593,20869815,MT3
12985350,20869815,MT3
12174403,20869815,MT3
14175532,20869815,MT3
16030263,20869815,MT3
20869815,23290018,MT3
13771944,20869815,MT3
10671991,20869815,MT3
11939185,20869815,MT3
8678081,20869815,MT3
20492749,20869815,MT3
3220986,20869815,MT3
16419225,17716716,MT3
15821341,16419225,MT3
5537138,16419225,MT3
16419225,16466743,MT3
7634979,16419225,MT3
16419225,19728871,MT3
15402323,16419225,MT3
4364579,16419225,MT3
16419225,22924617,MT3
8416639,17921696,MT3
2278820,8416639,MT3
8416639,10288424,MT3
8416639,9594116,MT3
8416639,8908943,MT3
6043997,8416639,MT3
3962795,4629672,MT3
1919602,4629672,MT3
4629672,16250771,MT3
4629672,12553787,MT3
4629672,18820147,MT3
3000477,4629672,MT3
4629672,14957786,MT3
4629672,23191460,MT3
4629672,11939185,MT3
4629672,16556717,MT3
4629672,19471650,MT3
4629672,20761751,MT3
4487026,7791429,MT3
7791429,8587767,MT3
7791429,19169483,MT3
7791429,16502662,MT3
7791429,14370985,MT3
7791429,23429413,MT3
7791429,16466743,MT3
7791429,18797768,MT3
7791429,18967837,MT3
7791429,21266476,MT3
7791429,18724574,MT3
7791429,14350198,MT3
7791429,23087894,MT3
7634979,22479286,MT3
8164056,22479286,MT3
22479286,22965182,MT3
2275418,23118425,MT3
12493156,23118425,MT3
15340278,23118425,MT3
7044685,23118425,MT3
16023045,23118425,MT3
15396083,23118425,MT3
12174403,23118425,MT3
20991673,23118425,MT3
17444336,23118425,MT3
5272426,23118425,MT3
17052257,23118425,MT3
16556717,23118425,MT3
18396375,23118425,MT3
6863593,20751378,MT3
3633154,20751378,MT3
3962795,21413102,MT3
2396214,3962795,MT3
3962795,16164368,MT3
3962795,19523689,MT3
3962795,8416636,MT3
3962795,19905565,MT3
3962795,22899260,MT3
3962795,13617295,MT3
3962795,16301846,MT3
3962795,10715601,MT3
3962795,9796161,MT3
3962795,14691829,MT3
3962795,4361391,MT3
3962795,6166363,MT3
3514286,3962795,MT3
3962795,22739188,MT3
3962795,13284020,MT3
3962795,18451906,MT3
3962795,11159237,MT3
3962795,4056444,MT3
3962795,21405565,MT3
3962795,14284458,MT3
2603514,3962795,MT3
3962795,4798331,MT3
3962795,5551393,MT3
3962795,10671991,MT3
3000477,3962795,MT3
3962795,5610546,MT3
3962795,5623479,MT3
3962795,21694489,MT3
3962795,14473711,MT3
3962795,22899270,MT3
1042184,3962795,MT3
2559993,3962795,MT3
2329054,3962795,MT3
3962795,18241505,MT3
3962795,8320377,MT3
3345991,3962795,MT3
3220986,3962795,MT3
3962795,6146146,MT3
3962795,19471650,MT3
2530584,3962795,MT3
1919602,17994731,MT3
3689392,17994731,MT3
12390626,17994731,MT3
9594116,17994731,MT3
4487026,12264241,MT3
4487026,7564559,MT3
4487026,13565787,MT3
4487026,7893892,MT3
4487026,11986407,MT3
4487026,21266476,MT3
4487026,18724574,MT3
3818339,4531653,MT3
4531653,9796161,MT3
4531653,22739188,MT3
4531653,6753786,MT3
4531653,15982225,MT3
4531653,16030263,MT3
4531653,23290018,MT3
4531653,13337915,MT3
4531653,6381991,MT3
4531653,16116225,MT3
4531653,10095870,MT3
3257108,4531653,MT3
1919602,14303294,MT3
12962189,14303294,MT3
10193598,14303294,MT3
3756429,14303294,MT3
6517139,14303294,MT3
14303294,22991275,MT3
13771944,14303294,MT3
2603514,14303294,MT3
6190355,14303294,MT3
14303294,22991277,MT3
14303294,17231051,MT3
1042184,14303294,MT3
14303294,14567939,MT3
1919602,11418746,MT3
10298327,11418746,MT3
11418746,16250771,MT3
9796161,11418746,MT3
11418746,14691829,MT3
11418746,13284020,MT3
11418746,19662493,MT3
7044685,11418746,MT3
6863593,11418746,MT3
10539421,11418746,MT3
4798331,11418746,MT3
11418746,16116225,MT3
11418746,19578818,MT3
9024096,11418746,MT3
11418746,23191460,MT3
5623479,11418746,MT3
10095870,11418746,MT3
11418746,14473711,MT3
11418746,18241505,MT3
11418746,14567939,MT3
5942289,11418746,MT3
11418746,13376846,MT3
11418746,19471650,MT3
7215887,9766291,MT3
2275418,14849002,MT3
4774514,14849002,MT3
9725104,14849002,MT3
6753786,14849002,MT3
2911006,14849002,MT3
12985350,14849002,MT3
4228617,14849002,MT3
1919602,2396214,MT3
1919602,16164368,MT3
1919602,20002564,MT3
1919602,16250771,MT3
1919602,19523689,MT3
1919602,15968019,MT3
1919602,22899260,MT3
1919602,16301846,MT3
1919602,9796161,MT3
1919602,14691829,MT3
1919602,17325960,MT3
1919602,4361391,MT3
1919602,3514286,MT3
1919602,22739188,MT3
1919602,13284020,MT3
1919602,19662493,MT3
1919602,13981689,MT3
1919602,7044685,MT3
1919602,2499053,MT3
1919602,19121580,MT3
1919602,22991275,MT3
1919602,15856337,MT3
1919602,3932179,MT3
1919602,6506273,MT3
1919602,4798331,MT3
1919602,22991277,MT3
1919602,10671991,MT3
1919602,23191460,MT3
1919602,5610546,MT3
1919602,5623479,MT3
1919602,11939185,MT3
1919602,22899270,MT3
1919602,12568442,MT3
1042184,1919602,MT3
1919602,2559993,MT3
1919602,18396375,MT3
1919602,7911674,MT3
1919602,12798072,MT3
1919602,14567939,MT3
1919602,8320377,MT3
1919602,3220986,MT3
1919602,5942289,MT3
1919602,19471650,MT3
1919602,2530584,MT3
2723378,9639432,MT3
9639432,22545244,MT3
2396214,21413102,MT3
16864880,21413102,MT3
13848422,21413102,MT3
6633988,21413102,MT3
9099457,21413102,MT3
18820147,21413102,MT3
19662493,21413102,MT3
10174077,21413102,MT3
12174403,21413102,MT3
11159237,21413102,MT3
21405565,21413102,MT3
3000477,21413102,MT3
11939185,21413102,MT3
12568442,21413102,MT3
12935678,21413102,MT3
20492749,21413102,MT3
18828006,21413102,MT3
6146146,21413102,MT3
8446877,17420328,MT3
5620792,8446877,MT3
8446877,16076390,MT3
8446877,10249398,MT3
8446877,10445018,MT3
8446877,22262998,MT3
3945916,8446877,MT3
8446877,19934218,MT3
8446877,22810500,MT3
7317602,8446877,MT3
8446877,17815062,MT3
8446877,14785308,MT3
8446877,13233448,MT3
6756635,8446877,MT3
4223265,8446877,MT3
6168445,8446877,MT3
3608108,8446877,MT3
7680527,8446877,MT3
8446877,16209101,MT3
8446877,14624541,MT3
2141749,8446877,MT3
4938100,8446877,MT3
8446877,18471152,MT3
607094,8446877,MT3
3647667,8446877,MT3
8446877,19674840,MT3
2396214,19169483,MT3
2396214,16864880,MT3
2396214,14691829,MT3
2396214,9099457,MT3
2396214,12754505,MT3
2396214,13284020,MT3
2396214,12985350,MT3
2396214,12174403,MT3
2396214,13771944,MT3
2396214,22991277,MT3
2396214,23191460,MT3
2396214,16556717,MT3
2396214,14567939,MT3
5620793,19515832,MT3
5620793,21694489,MT3
5620793,6146146,MT3
2275418,15088608,MT3
2275418,10318835,MT3
2275418,3362080,MT3
2275418,10742462,MT3
2275418,19905565,MT3
2275418,9013668,MT3
2275418,15861394,MT3
2275418,19782619,MT3
2275418,2279291,MT3
2275418,14053882,MT3
2275418,5829114,MT3
2275418,3788557,MT3
2275418,16226357,MT3
2275418,10205542,MT3
2275418,10178931,MT3
2275418,10350952,MT3
2275418,20761751,MT3
3756429,15471169,MT3
12754505,15471169,MT3
15471169,18804133,MT3
12985350,15471169,MT3
15471169,22991277,MT3
15471169,17231051,MT3
5623479,15471169,MT3
2559993,15471169,MT3
15471169,18396375,MT3
15471169,23668213,MT3
15471169,19471650,MT3
5665159,8587767,MT3
15460365,18115314,MT3
6596328,18115314,MT3
9689565,18115314,MT3
2913081,18115314,MT3
8258096,18115314,MT3
12202844,18115314,MT3
7911674,18115314,MT3
15912858,18115314,MT3
18115314,22965182,MT3
13433285,17420328,MT3
7330695,17420328,MT3
17420328,19515832,MT3
12568442,17420328,MT3
8446876,17420328,MT3
17420328,18828006,MT3
15256957,17921696,MT3
2278820,15256957,MT3
10288424,15256957,MT3
9594116,15256957,MT3
8908943,15256957,MT3
6043997,15256957,MT3
2832003,6095507,MT3
2832003,20929570,MT3
2832003,5665159,MT3
2832003,7133024,MT3
2832003,3517430,MT3
2832003,9689181,MT3
15088608,16556716,MT3
16556716,17716716,MT3
3637605,16556716,MT3
16556716,22545244,MT3
16226357,16556716,MT3
12493156,12553787,MT3
12493156,18804133,MT3
12493156,21902615,MT3
5829114,12493156,MT3
12493156,16556717,MT3
12493156,23668213,MT3
10205542,12493156,MT3
15088608,15340278,MT3
15340278,18451906,MT3
4798331,15340278,MT3
15340278,16556717,MT3
22899260,23205763,MT3
13617295,23205763,MT3
16301846,23205763,MT3
12754505,23205763,MT3
22739188,23205763,MT3
15982225,23205763,MT3
13337915,23205763,MT3
6381991,23205763,MT3
22991277,23205763,MT3
10671991,23205763,MT3
22899270,23205763,MT3
3633154,23205763,MT3
14567939,23205763,MT3
5942289,23205763,MT3
15088608,20002564,MT3
4774514,15088608,MT3
10521243,15088608,MT3
15088608,18820147,MT3
